"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1_time","open2_time","open3","open4","short1_time","short2_time","short3","short4"
1.0970343772812601,411.32290254860277,-10.269938074340027,-250.55301344891447,0,0,0,0,0,0,0,0
1.09704,411.35764636917003,-10.16855632290423,-249.38911825407968,0,0,0,0,0,0,0,0
1.0970599999999999,411.38920056499984,-10.16464761292079,-248.21537760388938,0,0,0,0,0,0,0,0
1.0970800000000001,411.41895925280596,-10.189375945146315,-247.03183783559342,0,0,0,0,0,0,0,0
1.0971,411.44878872620649,-10.173892474892748,-245.83854567333671,0,0,0,0,0,0,0,0
1.0971199999999999,411.47795508378937,-10.117884202637853,-244.63554822623988,0,0,0,0,0,0,0,0
1.09714,411.50571916078968,-10.021054477361062,-243.42289298657133,0,0,0,0,0,0,0,0
1.0971599999999999,411.53133682929865,-9.8831231093647762,-242.20062782790538,0,0,0,0,0,0,0,0
1.09718,411.5517191372482,-9.8409844086324583,-240.96880100315559,0,0,0,0,0,0,0,0
1.0972,411.57052649791734,-9.8258277237804279,-239.7274611427581,0,0,0,0,0,0,0,0
1.0972199999999999,411.58798746146317,-9.837365662024478,-238.47665725267387,0,0,0,0,0,0,0,0
1.09724,411.60527162791112,-9.8067172672267429,-237.21643871247596,0,0,0,0,0,0,0,0
1.0972599999999999,411.6216350994714,-9.7335860733626429,-235.94685527349156,0,0,0,0,0,0,0,0
1.09728,411.63632919216775,-9.6176917480791104,-234.66795705663219,0,0,0,0,0,0,0,0
1.0972999999999999,411.64860072205084,-9.4587701924883714,-233.37979455066719,0,0,0,0,0,0,0,0
1.0973199999999999,411.65563701460752,-9.4623699383340689,-232.08241861002364,0,0,0,0,0,0,0,0
1.09734,411.66109402321086,-9.4910392473288265,-230.7758804528703,0,0,0,0,0,0,0,0
1.0973599999999999,411.66666119662005,-9.4759001563198488,-229.46023165912015,0,0,0,0,0,0,0,0
1.09738,411.67159270344513,-9.4166611856462197,-228.13552416831101,0,0,0,0,0,0,0,0
1.0973999999999999,411.67513818292122,-9.3130465994084712,-226.8018102776503,0,0,0,0,0,0,0,0
1.0974199999999998,411.67654301452501,-9.164796497073155,-225.4591426398668,0,0,0,0,0,0,0,0
1.09744,411.6724859964558,-9.1774698258614578,-224.10757426116757,0,0,0,0,0,0,0,0
1.0974599999999999,411.66826539044905,-9.145018741848892,-222.7471584991824,0,0,0,0,0,0,0,0
1.09748,411.66247460991366,-9.1357666821380352,-221.37794906077153,0,0,0,0,0,0,0,0
1.0974999999999999,411.65615815816989,-9.0808411580068693,-220.00000000000392,0,0,0,0,0,0,0,0
1.0975200000000001,411.64856676492269,-8.979974977095015,-218.61336571592417,0,0,0,0,0,0,0,0
1.09754,411.63894719807922,-8.8329163287590315,-217.21810095050455,0,0,0,0,0,0,0,0
1.0975599999999999,411.62526389802451,-8.7766181040595992,-215.81426078639643,0,0,0,0,0,0,0,0
1.09758,411.60849387007772,-8.8108285713163248,-214.40190064479293,0,0,0,0,0,0,0,0
1.0975999999999999,411.5918963283803,-8.7981054336420286,-212.98107628327966,0,0,0,0,0,0,0,0
1.09762,411.57472961911327,-8.7381784470507391,-211.55184379354378,0,0,0,0,0,0,0,0
1.0976399999999999,411.55624822842896,-8.6307921740012183,-210.11425959926271,0,0,0,0,0,0,0,0
1.0976599999999999,411.53570301777103,-8.4757060569187495,-208.66838045378597,0,0,0,0,0,0,0,0
1.09768,411.50998985203432,-8.4784196713950912,-207.21426343793328,0,0,0,0,0,0,0,0
1.0976999999999999,411.48333283384574,-8.5015361873415447,-205.75196595778087,0,0,0,0,0,0,0,0
1.09772,411.45666580209462,-8.4762173367296842,-204.281545742303,0,0,0,0,0,0,0,0
1.0977399999999999,411.42925305735469,-8.4022077145164555,-202.80306084119854,0,0,0,0,0,0,0,0
1.0977599999999998,411.40035541795652,-8.2792661883188803,-201.31656962250665,0,0,0,0,0,0,0,0
1.09778,411.36923043801198,-8.10716596282602,-199.82213077034172,0,0,0,0,0,0,0,0
1.0977999999999999,411.33289978142295,-8.0913331763230545,-198.31980328261781,0,0,0,0,0,0,0,0
1.09782,411.29538698837797,-8.0944314892599358,-196.80964646861088,0,0,0,0,0,0,0,0
1.0978399999999999,411.2575671556537,-8.0476669479960456,-195.29171994678077,0,0,0,0,0,0,0,0
1.0978600000000001,411.2187134870594,-7.9508009461358524,-193.76608364222636,0,0,0,0,0,0,0,0
1.09788,411.17809609136174,-7.803608573808023,-192.23279778448432,0,0,0,0,0,0,0,0
1.0978999999999999,411.13388816881331,-7.7429078698199563,-190.69192290504103,0,0,0,0,0,0,0,0
1.09792,411.08684508438012,-7.7684456899148548,-189.14351983498432,0,0,0,0,0,0,0,0
1.0979399999999999,411.0398162103973,-7.7429656449599005,-187.58764970264417,0,0,0,0,0,0,0,0
1.09796,410.99208885593612,-7.6662343019349013,-186.02437393108116,0,0,0,0,0,0,0,0
1.09798,410.94294743768182,-7.5380312713178714,-184.45375423577426,0,0,0,0,0,0,0,0
1.0979999999999999,410.89091674609688,-7.4266228046509921,-182.8758526220856,0,0,0,0,0,0,0,0
1.09802,410.83515572616648,-7.4687185276797043,-181.29073138285472,0,0,0,0,0,0,0,0
1.0980399999999999,410.77962514130678,-7.4586696015879745,-179.69845309598261,0,0,0,0,0,0,0,0
1.09806,410.72362823334021,-7.3962499859606021,-178.09908062186094,0,0,0,0,0,0,0,0
1.0980799999999999,410.66646557731389,-7.281246020324585,-176.49267710100526,0,0,0,0,0,0,0,0
1.0980999999999999,410.60743524784311,-7.1134564690213793,-174.87930595146156,0,0,0,0,0,0,0,0
1.09812,410.5436377779705,-7.0979404631548695,-173.25903086634557,0,0,0,0,0,0,0,0
1.0981399999999999,410.47903182423596,-7.097623489678166,-171.63191581137266,0,0,0,0,0,0,0,0
1.09816,410.41410169833256,-7.0438673116047674,-169.99802502222968,0,0,0,0,0,0,0,0
1.0981799999999999,410.34816617915317,-6.9364668007915764,-168.35742300215685,0,0,0,0,0,0,0,0
1.0981999999999998,410.28054176823883,-6.775228575362406,-166.71017451929805,0,0,0,0,0,0,0,0
1.09822,410.20896013723103,-6.6966905921643951,-165.05634460418779,0,0,0,0,0,0,0,0
1.0982399999999999,410.13533384294453,-6.7006245578626018,-163.39599854722931,0,0,0,0,0,0,0,0
1.09826,410.0614481903246,-6.6500931869033773,-161.72920189601186,0,0,0,0,0,0,0,0
1.0982799999999999,409.98664200357905,-6.544901331412464,-160.05602045284346,0,0,0,0,0,0,0,0
1.0983000000000001,409.91025205955185,-6.3848649085342455,-158.37652027203214,0,0,0,0,0,0,0,0
1.09832,409.82964489630052,-6.374704949022771,-156.69076765739982,0,0,0,0,0,0,0,0
1.0983399999999999,409.74837860283202,-6.3775812835659504,-154.99882915955794,0,0,0,0,0,0,0,0
1.09836,409.66685174715849,-6.3249928685177323,-153.30077157332602,0,0,0,0,0,0,0,0
1.0983799999999999,409.58442477553979,-6.2167556813579816,-151.59666193514073,0,0,0,0,0,0,0,0
1.0984,409.50045631778517,-6.0526960877079068,-149.88656752028638,0,0,0,0,0,0,0,0
1.09842,409.41243669638931,-6.0373376853784677,-148.17055584042416,0,0,0,0,0,0,0,0
1.0984399999999999,409.32373731247264,-6.0339804156640087,-146.44869464074162,0,0,0,0,0,0,0,0
1.09846,409.2347217594247,-5.9742035180939306,-144.72105189730823,0,0,0,0,0,0,0,0
1.0984799999999999,409.14477382103689,-5.8578349546736996,-142.98769581457927,0,0,0,0,0,0,0,0
1.0985,409.05327569124489,-5.6847124045618189,-141.24869482243801,0,0,0,0,0,0,0,0
1.0985199999999999,408.95786135161455,-5.6591443976830798,-139.50411757369741,0,0,0,0,0,0,0,0
1.0985399999999998,408.86170719861616,-5.6445840406945065,-137.75403294126434,0,0,0,0,0,0,0,0
1.09856,408.76513846987126,-5.5726976322142781,-135.99851001546762,0,0,0,0,0,0,0,0
1.0985799999999999,408.66756395513556,-5.4433257267557291,-134.2376181013781,0,0,0,0,0,0,0,0
1.0986,408.56723079665193,-5.3924950664201852,-132.4714267159616,0,0,0,0,0,0,0,0
1.0986199999999999,408.46613539781674,-5.2838290597336099,-130.70000558546175,0,0,0,0,0,0,0,0
1.0986400000000001,408.36300811569197,-5.2532928968632726,-128.92342464251962,0,0,0,0,0,0,0,0
1.09866,408.2593357370996,-5.1645681787959523,-127.14175402354093,0,0,0,0,0,0,0,0
1.0986799999999999,408.15384047238075,-5.085526490698185,-125.355064065815,0,0,0,0,0,0,0,0
1.0987,408.04695955502501,-5.0159870988035538,-123.5634253047858,0,0,0,0,0,0,0,0
1.0987199999999999,407.93870542428954,-4.9557613515625345,-121.76690847131626,0,0,0,0,0,0,0,0
1.09874,407.82948935674358,-4.9046660542655411,-119.96558448878235,0,0,0,0,0,0,0,0
1.09876,407.71957575355538,-4.7945613877440083,-118.15952447040311,0,0,0,0,0,0,0,0
1.0987799999999999,407.60739215164642,-4.7611729525698054,-116.34879971631933,0,0,0,0,0,0,0,0
1.0988,407.49469383385849,-4.6684516282315629,-114.53348171082739,0,0,0,0,0,0,0,0
1.0988199999999999,407.38051673822878,-4.5841597483483518,-112.71364211960669,0,0,0,0,0,0,0,0
1.09884,407.26524336450444,-4.5081244379798742,-110.88935278677528,0,0,0,0,0,0,0,0
